fecha;tmax
2009-04-27;303,00
2009-04-28;304,10
2009-04-29;304,20
2009-04-30;302,60
2009-05-01;305,80
2009-05-02;302,40
2009-05-03;298,90
2009-05-04;296,80
2009-05-05;292,30
2009-05-06;296,10
2009-05-07;295,20
2009-05-08;291,50
2009-05-09;288,90
2009-05-10;287,00
2009-05-11;291,80
2009-05-12;294,30
2009-05-13;292,60
2009-05-14;291,20
2009-05-15;291,80
2009-05-16;291,30
2009-05-17;296,20
2009-05-18;296,40
2009-05-19;299,60
2009-05-20;294,90
2009-05-21;295,70
2009-05-22;296,10
2009-05-23;293,70
2009-05-24;299,60
2009-05-25;296,90
2009-05-26;288,50
