fecha;radsup
2009-04-27;16,24
2009-04-28;6,02
2009-04-29;2,80
2009-04-30;2,92
2009-05-01;15,65
2009-05-02;10,78
2009-05-03;13,52
2009-05-04;8,83
2009-05-05;2,19
2009-05-06;12,20
2009-05-07;9,28
2009-05-08;7,84
2009-05-09;12,59
2009-05-10;13,03
2009-05-11;12,71
2009-05-12;13,43
2009-05-13;12,76
2009-05-14;14,45
2009-05-15;14,69
2009-05-16;3,27
2009-05-17;4,65
2009-05-18;8,60
2009-05-19;6,46
2009-05-20;3,28
2009-05-21;2,62
2009-05-22;1,88
2009-05-23;5,12
2009-05-24;9,51
2009-05-25;0,91
2009-05-26;8,89
