fecha;tmax
2009-04-27;305,30
2009-04-28;303,00
2009-04-29;297,50
2009-04-30;301,40
2009-05-01;303,40
2009-05-02;304,60
2009-05-03;305,10
2009-05-04;306,60
2009-05-05;296,80
2009-05-06;303,30
2009-05-07;303,00
2009-05-08;298,70
2009-05-09;298,30
2009-05-10;294,60
2009-05-11;298,60
2009-05-12;300,30
2009-05-13;300,90
2009-05-14;302,40
2009-05-15;300,60
2009-05-16;304,20
2009-05-17;305,00
2009-05-18;299,40
2009-05-19;294,50
2009-05-20;294,70
2009-05-21;297,30
2009-05-22;302,10
2009-05-23;304,00
2009-05-24;301,20
2009-05-25;297,10
2009-05-26;296,50
