fecha;radsup
2009-04-27;16,87
2009-04-28;16,29
2009-04-29;2,69
2009-04-30;3,46
2009-05-01;4,13
2009-05-02;15,29
2009-05-03;12,07
2009-05-04;2,09
2009-05-05;3,96
2009-05-06;9,58
2009-05-07;15,07
2009-05-08;15,33
2009-05-09;15,21
2009-05-10;15,23
2009-05-11;15,45
2009-05-12;14,67
2009-05-13;15,05
2009-05-14;14,83
2009-05-15;14,44
2009-05-16;2,24
2009-05-17;7,10
2009-05-18;8,87
2009-05-19;11,95
2009-05-20;7,48
2009-05-21;11,36
2009-05-22;7,39
2009-05-23;4,11
2009-05-24;2,65
2009-05-25;7,89
2009-05-26;8,57
