fecha;hrmean
2009-04-27;52,32
2009-04-28;52,83
2009-04-29;43,32
2009-04-30;38,11
2009-05-01;51,14
2009-05-02;49,59
2009-05-03;53,35
2009-05-04;56,42
2009-05-05;82,59
2009-05-06;83,60
2009-05-07;93,70
2009-05-08;86,39
2009-05-09;33,70
2009-05-10;39,83
2009-05-11;51,07
2009-05-12;61,93
2009-05-13;65,67
2009-05-14;56,98
2009-05-15;53,17
2009-05-16;50,16
2009-05-17;78,66
2009-05-18;85,72
2009-05-19;82,27
2009-05-20;89,68
2009-05-21;74,75
2009-05-22;65,69
2009-05-23;69,01
2009-05-24;47,03
2009-05-25;47,85
2009-05-26;52,31
