fecha;velviento
2009-04-27;1,48
2009-04-28;1,83
2009-04-29;1,63
2009-04-30;2,45
2009-05-01;2,61
2009-05-02;1,86
2009-05-03;2,59
2009-05-04;3,10
2009-05-05;3,00
2009-05-06;3,68
2009-05-07;3,06
2009-05-08;4,03
2009-05-09;4,93
2009-05-10;2,23
2009-05-11;1,62
2009-05-12;4,52
2009-05-13;4,13
2009-05-14;2,35
2009-05-15;1,39
2009-05-16;1,87
2009-05-17;2,23
2009-05-18;3,20
2009-05-19;3,21
2009-05-20;3,46
2009-05-21;2,12
2009-05-22;2,69
2009-05-23;2,92
2009-05-24;3,97
2009-05-25;2,32
2009-05-26;2,05
