fecha;hrmean
2009-04-27;52,89
2009-04-28;53,40
2009-04-29;75,82
2009-04-30;64,49
2009-05-01;60,28
2009-05-02;43,65
2009-05-03;46,42
2009-05-04;78,61
2009-05-05;60,40
2009-05-06;44,33
2009-05-07;46,83
2009-05-08;46,26
2009-05-09;61,80
2009-05-10;54,42
2009-05-11;74,40
2009-05-12;66,34
2009-05-13;83,78
2009-05-14;89,99
2009-05-15;68,46
2009-05-16;66,86
2009-05-17;69,04
2009-05-18;67,54
2009-05-19;70,56
2009-05-20;54,60
2009-05-21;42,21
2009-05-22;46,81
2009-05-23;41,26
2009-05-24;53,06
2009-05-25;50,57
2009-05-26;68,30
