fecha;hrmean
2009-04-27;55,87
2009-04-28;49,97
2009-04-29;60,97
2009-04-30;50,38
2009-05-01;69,56
2009-05-02;86,76
2009-05-03;73,21
2009-05-04;86,02
2009-05-05;62,46
2009-05-06;64,92
2009-05-07;75,36
2009-05-08;72,85
2009-05-09;83,65
2009-05-10;40,31
2009-05-11;49,64
2009-05-12;51,51
2009-05-13;59,02
2009-05-14;54,75
2009-05-15;63,28
2009-05-16;71,28
2009-05-17;68,17
2009-05-18;62,46
2009-05-19;66,51
2009-05-20;63,51
2009-05-21;62,27
2009-05-22;90,44
2009-05-23;66,95
2009-05-24;64,66
2009-05-25;68,54
2009-05-26;70,02
