fecha;radsup
2009-04-27;16,69
2009-04-28;7,91
2009-04-29;3,42
2009-04-30;14,24
2009-05-01;16,57
2009-05-02;15,48
2009-05-03;13,29
2009-05-04;14,68
2009-05-05;13,71
2009-05-06;3,99
2009-05-07;9,79
2009-05-08;14,92
2009-05-09;8,98
2009-05-10;3,32
2009-05-11;7,77
2009-05-12;2,16
2009-05-13;8,70
2009-05-14;6,71
2009-05-15;8,04
2009-05-16;14,23
2009-05-17;14,05
2009-05-18;12,44
2009-05-19;1,31
2009-05-20;7,25
2009-05-21;0,87
2009-05-22;5,10
2009-05-23;0,76
2009-05-24;9,36
2009-05-25;5,49
2009-05-26;11,70
