fecha;radsup
2009-04-27;16,75
2009-04-28;6,33
2009-04-29;3,27
2009-04-30;8,58
2009-05-01;3,30
2009-05-02;13,59
2009-05-03;15,38
2009-05-04;9,55
2009-05-05;4,55
2009-05-06;15,54
2009-05-07;14,70
2009-05-08;14,04
2009-05-09;4,37
2009-05-10;14,73
2009-05-11;14,73
2009-05-12;2,23
2009-05-13;8,07
2009-05-14;8,30
2009-05-15;2,09
2009-05-16;14,04
2009-05-17;14,56
2009-05-18;14,51
2009-05-19;13,77
2009-05-20;5,94
2009-05-21;1,12
2009-05-22;3,97
2009-05-23;12,12
2009-05-24;4,87
2009-05-25;10,56
2009-05-26;14,57
