fecha;tmin
2009-04-27;291,40
2009-04-28;293,20
2009-04-29;292,90
2009-04-30;291,90
2009-05-01;290,90
2009-05-02;291,00
2009-05-03;294,00
2009-05-04;292,00
2009-05-05;290,50
2009-05-06;288,70
2009-05-07;295,50
2009-05-08;294,60
2009-05-09;293,10
2009-05-10;292,40
2009-05-11;291,30
2009-05-12;290,00
2009-05-13;288,90
2009-05-14;288,90
2009-05-15;288,60
2009-05-16;292,50
2009-05-17;292,70
2009-05-18;293,90
2009-05-19;293,00
2009-05-20;294,70
2009-05-21;286,60
2009-05-22;281,30
2009-05-23;282,90
2009-05-24;283,70
2009-05-25;287,30
2009-05-26;285,50
