fecha;tmin
2009-02-02;297,50
2009-02-03;294,40
2009-02-04;294,90
2009-02-05;296,80
2009-02-06;295,90
2009-02-07;290,00
2009-02-08;291,30
2009-02-09;292,20
2009-02-10;292,60
2009-02-11;294,30
2009-02-12;296,70
2009-02-13;297,10
2009-02-14;297,50
2009-02-15;296,00
2009-02-16;295,60
2009-02-17;297,40
2009-02-18;295,40
2009-02-19;298,60
2009-02-20;298,20
2009-02-21;298,40
2009-02-22;300,40
2009-02-23;299,80
2009-02-24;298,80
2009-02-25;296,80
2009-02-26;300,00
2009-02-27;299,10
2009-02-28;297,90
2009-03-01;299,10
2009-03-02;300,20
2009-03-03;288,00
