fecha;radsup
2009-02-02;3,33
2009-02-03;14,77
2009-02-04;9,20
2009-02-05;14,25
2009-02-06;10,70
2009-02-07;26,41
2009-02-08;23,40
2009-02-09;14,35
2009-02-10;26,45
2009-02-11;24,13
2009-02-12;20,88
2009-02-13;13,39
2009-02-14;20,49
2009-02-15;15,45
2009-02-16;25,79
2009-02-17;25,53
2009-02-18;20,11
2009-02-19;23,91
2009-02-20;21,54
2009-02-21;21,15
2009-02-22;9,08
2009-02-23;3,79
2009-02-24;23,14
2009-02-25;25,93
2009-02-26;25,42
2009-02-27;23,03
2009-02-28;16,25
2009-03-01;21,61
2009-03-02;18,13
2009-03-03;20,18
