fecha;tmin
2009-02-02;293,90
2009-02-03;295,10
2009-02-04;296,00
2009-02-05;296,80
2009-02-06;296,40
2009-02-07;293,00
2009-02-08;291,80
2009-02-09;292,20
2009-02-10;294,80
2009-02-11;299,60
2009-02-12;298,00
2009-02-13;292,20
2009-02-14;292,30
2009-02-15;291,50
2009-02-16;294,40
2009-02-17;294,20
2009-02-18;297,70
2009-02-19;300,40
2009-02-20;297,00
2009-02-21;295,90
2009-02-22;294,10
2009-02-23;293,20
2009-02-24;293,40
2009-02-25;295,60
2009-02-26;295,90
2009-02-27;295,50
2009-02-28;295,30
2009-03-01;297,40
2009-03-02;294,20
2009-03-03;294,20
