fecha;tmax
2009-02-02;305,70
2009-02-03;297,70
2009-02-04;305,90
2009-02-05;306,10
2009-02-06;306,10
2009-02-07;303,50
2009-02-08;304,20
2009-02-09;305,10
2009-02-10;306,60
2009-02-11;309,30
2009-02-12;310,00
2009-02-13;310,10
2009-02-14;308,50
2009-02-15;308,60
2009-02-16;308,30
2009-02-17;308,60
2009-02-18;310,90
2009-02-19;310,10
2009-02-20;309,40
2009-02-21;309,50
2009-02-22;309,10
2009-02-23;308,00
2009-02-24;308,30
2009-02-25;308,80
2009-02-26;309,30
2009-02-27;306,30
2009-02-28;306,60
2009-03-01;311,40
2009-03-02;310,10
2009-03-03;299,90
