fecha;hrmean
2009-02-02;82,07
2009-02-03;89,91
2009-02-04;86,89
2009-02-05;99,98
2009-02-06;85,40
2009-02-07;84,63
2009-02-08;70,99
2009-02-09;70,55
2009-02-10;78,87
2009-02-11;74,38
2009-02-12;58,72
2009-02-13;52,64
2009-02-14;65,24
2009-02-15;40,86
2009-02-16;60,37
2009-02-17;68,48
2009-02-18;63,54
2009-02-19;58,26
2009-02-20;56,52
2009-02-21;65,45
2009-02-22;57,19
2009-02-23;39,26
2009-02-24;36,55
2009-02-25;44,05
2009-02-26;40,56
2009-02-27;50,46
2009-02-28;54,39
2009-03-01;91,31
2009-03-02;64,63
2009-03-03;69,42
