fecha;tmax
2009-02-02;303,50
2009-02-03;308,70
2009-02-04;304,80
2009-02-05;302,80
2009-02-06;304,00
2009-02-07;298,20
2009-02-08;296,70
2009-02-09;294,70
2009-02-10;293,50
2009-02-11;304,40
2009-02-12;305,60
2009-02-13;305,80
2009-02-14;302,20
2009-02-15;304,30
2009-02-16;303,20
2009-02-17;305,50
2009-02-18;298,70
2009-02-19;298,60
2009-02-20;307,80
2009-02-21;301,80
2009-02-22;296,20
2009-02-23;294,60
2009-02-24;300,10
2009-02-25;301,80
2009-02-26;300,60
2009-02-27;299,00
2009-02-28;298,80
2009-03-01;301,30
2009-03-02;297,70
2009-03-03;300,50
