fecha;tmax
2009-02-02;303,50
2009-02-03;300,60
2009-02-04;306,80
2009-02-05;299,80
2009-02-06;307,10
2009-02-07;301,80
2009-02-08;302,20
2009-02-09;304,20
2009-02-10;306,30
2009-02-11;307,10
2009-02-12;310,70
2009-02-13;312,70
2009-02-14;304,00
2009-02-15;302,80
2009-02-16;298,70
2009-02-17;299,30
2009-02-18;303,40
2009-02-19;305,30
2009-02-20;310,00
2009-02-21;308,80
2009-02-22;309,90
2009-02-23;311,60
2009-02-24;311,70
2009-02-25;310,30
2009-02-26;310,50
2009-02-27;310,50
2009-02-28;307,80
2009-03-01;301,90
2009-03-02;297,10
2009-03-03;298,90
