fecha;hrmean
2008-12-17;37,36
2008-12-18;36,48
2008-12-19;37,33
2008-12-20;41,51
2008-12-21;36,46
2008-12-22;44,63
2008-12-23;93,34
2008-12-24;75,52
2008-12-25;62,21
2008-12-26;49,97
2008-12-27;46,30
2008-12-28;79,03
2008-12-29;68,27
2008-12-30;47,04
2008-12-31;39,12
2009-01-01;44,07
2009-01-02;71,19
2009-01-03;53,18
2009-01-04;45,51
2009-01-05;31,77
2009-01-06;34,69
2009-01-07;37,80
2009-01-08;53,23
2009-01-09;68,21
2009-01-10;64,15
2009-01-11;56,86
2009-01-12;76,48
2009-01-13;91,45
2009-01-14;56,28
2009-01-15;70,72
