fecha;tmax
2008-12-17;309,80
2008-12-18;311,20
2008-12-19;313,50
2008-12-20;313,60
2008-12-21;313,50
2008-12-22;311,40
2008-12-23;302,30
2008-12-24;301,80
2008-12-25;305,20
2008-12-26;308,00
2008-12-27;309,20
2008-12-28;310,30
2008-12-29;308,90
2008-12-30;305,10
2008-12-31;308,10
2009-01-01;307,40
2009-01-02;310,80
2009-01-03;314,10
2009-01-04;314,30
2009-01-05;309,70
2009-01-06;318,20
2009-01-07;309,90
2009-01-08;304,70
2009-01-09;308,60
2009-01-10;310,40
2009-01-11;317,30
2009-01-12;306,00
2009-01-13;305,20
2009-01-14;306,60
2009-01-15;307,10
