fecha;hrmean
2008-12-17;45,00
2008-12-18;44,48
2008-12-19;39,18
2008-12-20;35,22
2008-12-21;33,16
2008-12-22;44,46
2008-12-23;97,67
2008-12-24;90,80
2008-12-25;68,16
2008-12-26;59,53
2008-12-27;54,79
2008-12-28;56,62
2008-12-29;50,91
2008-12-30;62,63
2008-12-31;69,04
2009-01-01;72,67
2009-01-02;45,56
2009-01-03;47,33
2009-01-04;54,67
2009-01-05;49,90
2009-01-06;82,24
2009-01-07;85,14
2009-01-08;79,94
2009-01-09;65,43
2009-01-10;88,74
2009-01-11;79,27
2009-01-12;60,67
2009-01-13;55,88
2009-01-14;63,74
2009-01-15;87,80
