fecha;radsup
2008-12-17;29,49
2008-12-18;29,15
2008-12-19;28,53
2008-12-20;20,11
2008-12-21;13,58
2008-12-22;8,12
2008-12-23;11,62
2008-12-24;28,41
2008-12-25;24,75
2008-12-26;29,60
2008-12-27;22,61
2008-12-28;15,05
2008-12-29;26,19
2008-12-30;30,15
2008-12-31;28,34
2009-01-01;29,81
2009-01-02;29,61
2009-01-03;27,58
2009-01-04;18,14
2009-01-05;11,35
2009-01-06;11,91
2009-01-07;29,03
2009-01-08;21,89
2009-01-09;17,45
2009-01-10;22,75
2009-01-11;24,93
2009-01-12;17,34
2009-01-13;18,50
2009-01-14;20,62
2009-01-15;10,47
