fecha;radsup
2008-12-17;29,56
2008-12-18;29,31
2008-12-19;26,27
2008-12-20;21,96
2008-12-21;22,51
2008-12-22;18,07
2008-12-23;17,28
2008-12-24;13,92
2008-12-25;29,78
2008-12-26;27,79
2008-12-27;29,31
2008-12-28;11,45
2008-12-29;29,14
2008-12-30;29,81
2008-12-31;28,83
2009-01-01;17,61
2009-01-02;9,44
2009-01-03;25,57
2009-01-04;18,30
2009-01-05;12,75
2009-01-06;22,76
2009-01-07;21,96
2009-01-08;17,63
2009-01-09;9,92
2009-01-10;23,84
2009-01-11;25,39
2009-01-12;27,76
2009-01-13;22,15
2009-01-14;20,97
2009-01-15;12,15
