fecha;tmin
2008-12-17;295,90
2008-12-18;298,00
2008-12-19;299,60
2008-12-20;293,20
2008-12-21;297,80
2008-12-22;297,50
2008-12-23;298,30
2008-12-24;298,40
2008-12-25;297,60
2008-12-26;296,50
2008-12-27;297,00
2008-12-28;296,80
2008-12-29;296,90
2008-12-30;296,00
2008-12-31;298,60
2009-01-01;296,30
2009-01-02;295,70
2009-01-03;298,80
2009-01-04;297,20
2009-01-05;296,20
2009-01-06;297,50
2009-01-07;298,70
2009-01-08;303,70
2009-01-09;287,30
2009-01-10;288,10
2009-01-11;286,40
2009-01-12;288,20
2009-01-13;290,80
2009-01-14;293,20
2009-01-15;294,20
