fecha;tmin
2008-12-17;295,30
2008-12-18;297,40
2008-12-19;298,40
2008-12-20;298,90
2008-12-21;301,30
2008-12-22;301,90
2008-12-23;298,20
2008-12-24;297,30
2008-12-25;294,10
2008-12-26;296,10
2008-12-27;296,60
2008-12-28;294,20
2008-12-29;292,50
2008-12-30;294,30
2008-12-31;291,70
2009-01-01;292,60
2009-01-02;295,70
2009-01-03;295,40
2009-01-04;294,80
2009-01-05;294,90
2009-01-06;296,60
2009-01-07;297,50
2009-01-08;296,50
2009-01-09;297,50
2009-01-10;298,40
2009-01-11;299,40
2009-01-12;293,50
2009-01-13;289,10
2009-01-14;289,60
2009-01-15;293,70
