fecha;hrmean
2008-12-17;37,53
2008-12-18;38,98
2008-12-19;35,11
2008-12-20;39,95
2008-12-21;36,07
2008-12-22;65,65
2008-12-23;92,44
2008-12-24;76,95
2008-12-25;55,89
2008-12-26;65,78
2008-12-27;90,61
2008-12-28;80,96
2008-12-29;60,49
2008-12-30;42,27
2008-12-31;39,82
2009-01-01;51,08
2009-01-02;60,41
2009-01-03;45,86
2009-01-04;35,84
2009-01-05;31,86
2009-01-06;35,46
2009-01-07;50,88
2009-01-08;80,15
2009-01-09;94,89
2009-01-10;59,66
2009-01-11;49,58
2009-01-12;50,89
2009-01-13;54,84
2009-01-14;52,19
2009-01-15;42,51
