fecha;radsup
2008-12-17;29,20
2008-12-18;29,28
2008-12-19;28,62
2008-12-20;26,78
2008-12-21;28,64
2008-12-22;16,98
2008-12-23;7,53
2008-12-24;11,21
2008-12-25;25,18
2008-12-26;23,93
2008-12-27;26,85
2008-12-28;3,39
2008-12-29;28,96
2008-12-30;27,96
2008-12-31;28,80
2009-01-01;19,55
2009-01-02;17,29
2009-01-03;27,87
2009-01-04;25,96
2009-01-05;30,20
2009-01-06;30,25
2009-01-07;24,74
2009-01-08;18,79
2009-01-09;16,52
2009-01-10;23,55
2009-01-11;20,82
2009-01-12;23,75
2009-01-13;20,43
2009-01-14;17,19
2009-01-15;12,11
