fecha;tmin
2008-12-17;294,90
2008-12-18;298,00
2008-12-19;296,80
2008-12-20;297,80
2008-12-21;300,00
2008-12-22;299,70
2008-12-23;294,00
2008-12-24;291,90
2008-12-25;290,60
2008-12-26;294,60
2008-12-27;294,80
2008-12-28;295,30
2008-12-29;297,40
2008-12-30;294,00
2008-12-31;294,80
2009-01-01;293,00
2009-01-02;293,50
2009-01-03;294,40
2009-01-04;294,30
2009-01-05;296,00
2009-01-06;295,30
2009-01-07;298,10
2009-01-08;296,30
2009-01-09;296,80
2009-01-10;297,40
2009-01-11;301,10
2009-01-12;301,00
2009-01-13;301,00
2009-01-14;295,50
2009-01-15;293,90
