fecha;hrmean
2008-12-17;42,51
2008-12-18;37,45
2008-12-19;37,72
2008-12-20;33,93
2008-12-21;37,50
2008-12-22;48,93
2008-12-23;86,70
2008-12-24;84,14
2008-12-25;48,95
2008-12-26;51,29
2008-12-27;46,79
2008-12-28;40,80
2008-12-29;38,14
2008-12-30;39,14
2008-12-31;37,29
2009-01-01;51,96
2009-01-02;38,64
2009-01-03;35,42
2009-01-04;27,36
2009-01-05;39,54
2009-01-06;27,36
2009-01-07;27,72
2009-01-08;43,76
2009-01-09;29,11
2009-01-10;29,36
2009-01-11;30,02
2009-01-12;34,66
2009-01-13;32,81
2009-01-14;38,41
2009-01-15;42,73
