fecha;hrmean
2008-12-17;42,04
2008-12-18;36,88
2008-12-19;36,46
2008-12-20;33,00
2008-12-21;32,67
2008-12-22;34,33
2008-12-23;65,69
2008-12-24;84,74
2008-12-25;66,10
2008-12-26;57,21
2008-12-27;50,98
2008-12-28;93,98
2008-12-29;63,46
2008-12-30;42,84
2008-12-31;42,88
2009-01-01;48,49
2009-01-02;51,28
2009-01-03;49,15
2009-01-04;47,55
2009-01-05;27,78
2009-01-06;31,42
2009-01-07;43,87
2009-01-08;51,50
2009-01-09;56,48
2009-01-10;64,29
2009-01-11;59,79
2009-01-12;48,01
2009-01-13;43,97
2009-01-14;40,40
2009-01-15;46,29
