fecha;tmin
2008-12-17;295,60
2008-12-18;297,30
2008-12-19;296,70
2008-12-20;297,40
2008-12-21;298,70
2008-12-22;301,10
2008-12-23;300,40
2008-12-24;295,90
2008-12-25;295,00
2008-12-26;294,60
2008-12-27;295,60
2008-12-28;298,50
2008-12-29;287,40
2008-12-30;287,20
2008-12-31;287,20
2009-01-01;288,60
2009-01-02;291,90
2009-01-03;292,90
2009-01-04;296,10
2009-01-05;299,50
2009-01-06;299,30
2009-01-07;302,10
2009-01-08;297,40
2009-01-09;293,50
2009-01-10;292,20
2009-01-11;292,50
2009-01-12;295,80
2009-01-13;295,30
2009-01-14;294,90
2009-01-15;294,80
