fecha;hrmean
2009-03-31;36,05
2009-04-01;38,94
2009-04-02;46,01
2009-04-03;33,81
2009-04-04;35,01
2009-04-05;42,72
2009-04-06;50,62
2009-04-07;65,32
2009-04-08;58,80
2009-04-09;49,34
2009-04-10;41,65
2009-04-11;76,13
2009-04-12;91,39
2009-04-13;89,19
2009-04-14;79,46
2009-04-15;65,06
2009-04-16;58,23
2009-04-17;82,80
2009-04-18;61,40
2009-04-19;55,11
2009-04-20;52,45
2009-04-21;56,71
2009-04-22;35,31
2009-04-23;44,84
2009-04-24;61,69
2009-04-25;87,56
2009-04-26;93,82
2009-04-27;82,69
2009-04-28;69,98
2009-04-29;51,80
