fecha;tmax
2009-03-31;310,70
2009-04-01;306,70
2009-04-02;309,20
2009-04-03;309,00
2009-04-04;311,10
2009-04-05;308,10
2009-04-06;301,70
2009-04-07;299,50
2009-04-08;301,80
2009-04-09;296,00
2009-04-10;297,10
2009-04-11;298,60
2009-04-12;301,20
2009-04-13;302,60
2009-04-14;301,10
2009-04-15;303,60
2009-04-16;304,80
2009-04-17;303,10
2009-04-18;303,10
2009-04-19;298,80
2009-04-20;296,10
2009-04-21;300,00
2009-04-22;291,90
2009-04-23;289,20
2009-04-24;294,80
2009-04-25;297,20
2009-04-26;300,50
2009-04-27;300,20
2009-04-28;300,10
2009-04-29;293,40
