fecha;hrmean
2009-03-31;36,89
2009-04-01;44,76
2009-04-02;48,19
2009-04-03;36,90
2009-04-04;40,12
2009-04-05;48,66
2009-04-06;57,81
2009-04-07;44,35
2009-04-08;40,05
2009-04-09;34,71
2009-04-10;49,27
2009-04-11;52,66
2009-04-12;42,79
2009-04-13;85,19
2009-04-14;93,78
2009-04-15;81,76
2009-04-16;62,24
2009-04-17;61,91
2009-04-18;57,00
2009-04-19;60,05
2009-04-20;57,73
2009-04-21;58,89
2009-04-22;59,03
2009-04-23;62,86
2009-04-24;81,16
2009-04-25;89,65
2009-04-26;82,11
2009-04-27;99,30
2009-04-28;90,59
2009-04-29;92,85
