fecha;radsup
2009-03-31;19,12
2009-04-01;15,58
2009-04-02;19,62
2009-04-03;19,63
2009-04-04;15,14
2009-04-05;11,58
2009-04-06;2,19
2009-04-07;12,54
2009-04-08;19,43
2009-04-09;19,78
2009-04-10;19,74
2009-04-11;19,06
2009-04-12;18,72
2009-04-13;18,72
2009-04-14;19,22
2009-04-15;18,97
2009-04-16;12,54
2009-04-17;10,83
2009-04-18;11,91
2009-04-19;2,31
2009-04-20;5,77
2009-04-21;10,21
2009-04-22;4,06
2009-04-23;1,32
2009-04-24;6,64
2009-04-25;9,60
2009-04-26;10,13
2009-04-27;5,68
2009-04-28;6,92
2009-04-29;1,64
