fecha;tmax
2009-03-31;313,00
2009-04-01;309,00
2009-04-02;308,00
2009-04-03;308,00
2009-04-04;304,50
2009-04-05;301,50
2009-04-06;302,60
2009-04-07;305,50
2009-04-08;307,80
2009-04-09;307,80
2009-04-10;301,80
2009-04-11;305,50
2009-04-12;305,20
2009-04-13;304,30
2009-04-14;305,50
2009-04-15;306,50
2009-04-16;306,40
2009-04-17;306,50
2009-04-18;306,40
2009-04-19;297,40
2009-04-20;304,60
2009-04-21;305,50
2009-04-22;302,80
2009-04-23;296,60
2009-04-24;288,20
2009-04-25;293,30
2009-04-26;295,40
2009-04-27;296,20
2009-04-28;294,40
2009-04-29;295,80
