fecha;radsup
2009-03-31;19,02
2009-04-01;15,69
2009-04-02;18,99
2009-04-03;16,92
2009-04-04;17,37
2009-04-05;18,54
2009-04-06;14,41
2009-04-07;19,06
2009-04-08;19,00
2009-04-09;3,67
2009-04-10;13,28
2009-04-11;19,53
2009-04-12;18,43
2009-04-13;16,44
2009-04-14;18,42
2009-04-15;18,18
2009-04-16;18,64
2009-04-17;15,03
2009-04-18;10,17
2009-04-19;10,86
2009-04-20;9,59
2009-04-21;16,79
2009-04-22;6,74
2009-04-23;8,43
2009-04-24;2,43
2009-04-25;12,27
2009-04-26;17,27
2009-04-27;16,74
2009-04-28;14,11
2009-04-29;1,60
