fecha;radsup
2009-03-31;20,06
2009-04-01;16,96
2009-04-02;18,32
2009-04-03;13,28
2009-04-04;10,16
2009-04-05;15,80
2009-04-06;7,40
2009-04-07;15,23
2009-04-08;13,01
2009-04-09;2,40
2009-04-10;19,55
2009-04-11;19,72
2009-04-12;19,62
2009-04-13;19,04
2009-04-14;18,68
2009-04-15;18,40
2009-04-16;18,25
2009-04-17;18,37
2009-04-18;16,90
2009-04-19;6,72
2009-04-20;5,14
2009-04-21;7,94
2009-04-22;16,14
2009-04-23;16,75
2009-04-24;17,36
2009-04-25;17,49
2009-04-26;17,23
2009-04-27;16,69
2009-04-28;16,67
2009-04-29;8,28
