fecha;hrmean
2009-03-31;36,67
2009-04-01;41,46
2009-04-02;44,37
2009-04-03;35,95
2009-04-04;45,52
2009-04-05;49,86
2009-04-06;40,47
2009-04-07;59,50
2009-04-08;43,90
2009-04-09;53,12
2009-04-10;92,40
2009-04-11;80,78
2009-04-12;69,88
2009-04-13;56,51
2009-04-14;88,92
2009-04-15;80,37
2009-04-16;72,25
2009-04-17;62,96
2009-04-18;53,13
2009-04-19;44,92
2009-04-20;55,61
2009-04-21;76,40
2009-04-22;54,57
2009-04-23;33,29
2009-04-24;51,71
2009-04-25;51,27
2009-04-26;44,64
2009-04-27;43,85
2009-04-28;48,59
2009-04-29;57,34
