fecha;radsup
2002-12-16;18,10
2002-12-17;5,92
2002-12-18;22,91
2002-12-19;6,21
2002-12-20;20,50
2002-12-21;9,85
2002-12-22;11,82
2002-12-23;3,97
2002-12-24;25,95
2002-12-25;25,43
2002-12-26;16,93
2002-12-27;28,41
2002-12-28;29,61
2002-12-29;28,36
2002-12-30;14,47
2002-12-31;22,42
2003-01-01;21,80
2003-01-02;23,48
2003-01-03;26,58
2003-01-04;7,82
2003-01-05;18,16
2003-01-06;18,73
2003-01-07;22,34
2003-01-08;21,92
2003-01-09;24,26
2003-01-10;24,20
2003-01-11;23,74
2003-01-12;15,41
2003-01-13;19,06
2003-01-14;27,64
