fecha;precip
2002-12-16;0,00
2002-12-17;0,00
2002-12-18;0,04
2002-12-19;5,85
2002-12-20;52,73
2002-12-21;11,56
2002-12-22;20,07
2002-12-23;38,84
2002-12-24;0,02
2002-12-25;9,83
2002-12-26;6,48
2002-12-27;0,09
2002-12-28;1,36
2002-12-29;13,54
2002-12-30;0,17
2002-12-31;0,00
2003-01-01;3,87
2003-01-02;86,70
2003-01-03;9,53
2003-01-04;66,36
2003-01-05;23,74
2003-01-06;0,82
2003-01-07;0,00
2003-01-08;0,00
2003-01-09;3,72
2003-01-10;5,92
2003-01-11;0,63
2003-01-12;0,00
2003-01-13;14,00
2003-01-14;0,60
