fecha;tmax
2002-12-16;308,00
2002-12-17;307,60
2002-12-18;306,60
2002-12-19;312,00
2002-12-20;305,60
2002-12-21;297,30
2002-12-22;308,70
2002-12-23;311,10
2002-12-24;305,60
2002-12-25;310,20
2002-12-26;302,60
2002-12-27;298,30
2002-12-28;303,70
2002-12-29;309,00
2002-12-30;311,60
2002-12-31;310,40
2003-01-01;312,40
2003-01-02;305,50
2003-01-03;297,70
2003-01-04;303,20
2003-01-05;302,30
2003-01-06;303,30
2003-01-07;307,40
2003-01-08;307,70
2003-01-09;310,30
2003-01-10;314,10
2003-01-11;311,70
2003-01-12;311,80
2003-01-13;311,30
2003-01-14;311,30
