fecha;hrmean
2002-12-16;61,78
2002-12-17;69,63
2002-12-18;62,47
2002-12-19;71,42
2002-12-20;90,17
2002-12-21;75,68
2002-12-22;62,72
2002-12-23;52,71
2002-12-24;52,96
2002-12-25;48,28
2002-12-26;61,35
2002-12-27;94,18
2002-12-28;87,80
2002-12-29;74,31
2002-12-30;92,19
2002-12-31;78,04
2003-01-01;73,18
2003-01-02;72,96
2003-01-03;67,22
2003-01-04;58,96
2003-01-05;60,80
2003-01-06;58,92
2003-01-07;61,52
2003-01-08;60,74
2003-01-09;57,16
2003-01-10;62,19
2003-01-11;54,32
2003-01-12;58,88
2003-01-13;79,03
2003-01-14;73,73
