fecha;tmax
2002-12-16;309,60
2002-12-17;306,00
2002-12-18;305,80
2002-12-19;309,60
2002-12-20;306,10
2002-12-21;303,80
2002-12-22;311,50
2002-12-23;310,80
2002-12-24;305,00
2002-12-25;302,50
2002-12-26;307,60
2002-12-27;310,50
2002-12-28;310,70
2002-12-29;309,20
2002-12-30;299,70
2002-12-31;300,80
2003-01-01;305,80
2003-01-02;300,60
2003-01-03;301,80
2003-01-04;308,70
2003-01-05;304,80
2003-01-06;303,40
2003-01-07;306,50
2003-01-08;310,80
2003-01-09;308,70
2003-01-10;308,90
2003-01-11;309,80
2003-01-12;309,90
2003-01-13;310,00
2003-01-14;310,80
