fecha;radsup
2002-12-16;27,89
2002-12-17;25,32
2002-12-18;21,53
2002-12-19;23,56
2002-12-20;4,72
2002-12-21;14,31
2002-12-22;23,15
2002-12-23;23,01
2002-12-24;2,53
2002-12-25;7,92
2002-12-26;20,85
2002-12-27;20,84
2002-12-28;4,91
2002-12-29;8,02
2002-12-30;24,00
2002-12-31;7,42
2003-01-01;7,93
2003-01-02;4,48
2003-01-03;10,61
2003-01-04;15,14
2003-01-05;28,56
2003-01-06;25,56
2003-01-07;26,98
2003-01-08;25,09
2003-01-09;26,70
2003-01-10;27,51
2003-01-11;27,88
2003-01-12;22,21
2003-01-13;13,89
2003-01-14;4,84
