fecha;hrmean
2002-12-16;90,54
2002-12-17;75,07
2002-12-18;67,50
2002-12-19;70,51
2002-12-20;79,65
2002-12-21;75,21
2002-12-22;66,06
2002-12-23;61,66
2002-12-24;52,81
2002-12-25;45,34
2002-12-26;41,33
2002-12-27;74,17
2002-12-28;84,54
2002-12-29;70,76
2002-12-30;64,43
2002-12-31;52,45
2003-01-01;57,73
2003-01-02;82,56
2003-01-03;80,19
2003-01-04;76,14
2003-01-05;73,75
2003-01-06;67,32
2003-01-07;52,11
2003-01-08;68,78
2003-01-09;62,66
2003-01-10;65,31
2003-01-11;94,08
2003-01-12;94,90
2003-01-13;76,98
2003-01-14;86,20
