fecha;radsup
2002-12-16;13,43
2002-12-17;9,98
2002-12-18;24,51
2002-12-19;27,57
2002-12-20;26,01
2002-12-21;17,83
2002-12-22;26,41
2002-12-23;19,93
2002-12-24;24,56
2002-12-25;26,73
2002-12-26;14,91
2002-12-27;7,41
2002-12-28;18,92
2002-12-29;23,41
2002-12-30;19,36
2002-12-31;25,15
2003-01-01;25,16
2003-01-02;25,26
2003-01-03;25,70
2003-01-04;17,39
2003-01-05;10,21
2003-01-06;16,51
2003-01-07;14,66
2003-01-08;23,62
2003-01-09;19,26
2003-01-10;19,80
2003-01-11;5,53
2003-01-12;2,60
2003-01-13;13,64
2003-01-14;6,34
