fecha;precip
2002-12-16;10,43
2002-12-17;5,25
2002-12-18;4,30
2002-12-19;0,00
2002-12-20;0,15
2002-12-21;0,58
2002-12-22;0,15
2002-12-23;0,00
2002-12-24;0,00
2002-12-25;0,04
2002-12-26;16,22
2002-12-27;22,57
2002-12-28;0,06
2002-12-29;0,04
2002-12-30;0,02
2002-12-31;0,00
2003-01-01;0,00
2003-01-02;0,00
2003-01-03;0,00
2003-01-04;2,33
2003-01-05;16,76
2003-01-06;1,60
2003-01-07;4,10
2003-01-08;13,63
2003-01-09;0,69
2003-01-10;9,03
2003-01-11;37,39
2003-01-12;29,42
2003-01-13;13,24
2003-01-14;15,06
