fecha;tmax
2002-12-16;307,80
2002-12-17;308,00
2002-12-18;307,30
2002-12-19;310,90
2002-12-20;304,40
2002-12-21;296,60
2002-12-22;306,10
2002-12-23;300,50
2002-12-24;302,30
2002-12-25;306,60
2002-12-26;299,50
2002-12-27;301,70
2002-12-28;305,70
2002-12-29;303,50
2002-12-30;302,90
2002-12-31;305,10
2003-01-01;307,00
2003-01-02;302,00
2003-01-03;301,30
2003-01-04;297,70
2003-01-05;301,20
2003-01-06;302,60
2003-01-07;300,20
2003-01-08;301,80
2003-01-09;303,70
2003-01-10;302,30
2003-01-11;306,20
2003-01-12;307,60
2003-01-13;302,50
2003-01-14;304,90
