fecha;hrmean
2002-12-16;63,56
2002-12-17;65,64
2002-12-18;63,64
2002-12-19;86,88
2002-12-20;99,61
2002-12-21;90,20
2002-12-22;72,18
2002-12-23;68,13
2002-12-24;96,14
2002-12-25;90,43
2002-12-26;66,90
2002-12-27;96,65
2002-12-28;87,99
2002-12-29;93,51
2002-12-30;85,84
2002-12-31;82,55
2003-01-01;76,99
2003-01-02;95,37
2003-01-03;75,51
2003-01-04;69,37
2003-01-05;73,45
2003-01-06;75,93
2003-01-07;68,34
2003-01-08;59,09
2003-01-09;64,30
2003-01-10;60,78
2003-01-11;77,12
2003-01-12;96,71
2003-01-13;88,03
2003-01-14;76,20
