fecha;tmin
2003-05-19;289,20
2003-05-20;290,10
2003-05-21;293,50
2003-05-22;293,80
2003-05-23;293,30
2003-05-24;293,80
2003-05-25;292,20
2003-05-26;292,00
2003-05-27;293,60
2003-05-28;293,40
2003-05-29;285,30
2003-05-30;283,30
2003-05-31;283,50
2003-06-01;286,40
2003-06-02;288,60
2003-06-03;293,40
2003-06-04;289,80
2003-06-05;284,60
2003-06-06;282,80
2003-06-07;281,40
2003-06-08;286,50
2003-06-09;291,90
2003-06-10;291,60
2003-06-11;291,10
2003-06-12;291,50
2003-06-13;289,90
2003-06-14;282,50
2003-06-15;281,30
2003-06-16;283,20
2003-06-17;283,90
