fecha;tmin
2003-05-19;289,70
2003-05-20;290,80
2003-05-21;291,10
2003-05-22;289,60
2003-05-23;293,60
2003-05-24;293,50
2003-05-25;293,50
2003-05-26;292,60
2003-05-27;292,10
2003-05-28;289,20
2003-05-29;287,20
2003-05-30;284,20
2003-05-31;284,40
2003-06-01;285,10
2003-06-02;281,70
2003-06-03;284,10
2003-06-04;285,40
2003-06-05;286,80
2003-06-06;286,80
2003-06-07;284,40
2003-06-08;281,60
2003-06-09;281,80
2003-06-10;289,40
2003-06-11;292,10
2003-06-12;283,40
2003-06-13;280,00
2003-06-14;277,40
2003-06-15;277,90
2003-06-16;277,80
2003-06-17;279,00
