fecha;precip
2003-05-19;0,09
2003-05-20;0,00
2003-05-21;0,00
2003-05-22;0,00
2003-05-23;10,56
2003-05-24;21,71
2003-05-25;0,84
2003-05-26;21,82
2003-05-27;0,43
2003-05-28;0,13
2003-05-29;6,07
2003-05-30;0,00
2003-05-31;0,32
2003-06-01;1,75
2003-06-02;17,19
2003-06-03;13,93
2003-06-04;0,22
2003-06-05;0,11
2003-06-06;0,32
2003-06-07;0,30
2003-06-08;1,49
2003-06-09;0,54
2003-06-10;0,17
2003-06-11;3,48
2003-06-12;9,98
2003-06-13;52,08
2003-06-14;22,92
2003-06-15;3,00
2003-06-16;0,00
2003-06-17;2,22
