fecha;tmax
2003-05-19;296,30
2003-05-20;298,80
2003-05-21;300,50
2003-05-22;302,40
2003-05-23;300,60
2003-05-24;300,70
2003-05-25;297,10
2003-05-26;294,80
2003-05-27;295,70
2003-05-28;292,00
2003-05-29;290,40
2003-05-30;292,80
2003-05-31;291,30
2003-06-01;287,80
2003-06-02;288,60
2003-06-03;287,00
2003-06-04;288,00
2003-06-05;288,20
2003-06-06;290,00
2003-06-07;291,90
2003-06-08;291,10
2003-06-09;292,70
2003-06-10;297,20
2003-06-11;296,10
2003-06-12;295,00
2003-06-13;286,40
2003-06-14;288,10
2003-06-15;289,90
2003-06-16;289,60
2003-06-17;285,50
