fecha;tmax
2003-05-19;298,70
2003-05-20;298,80
2003-05-21;296,20
2003-05-22;300,70
2003-05-23;296,10
2003-05-24;294,20
2003-05-25;291,70
2003-05-26;289,00
2003-05-27;292,20
2003-05-28;295,10
2003-05-29;297,30
2003-05-30;297,70
2003-05-31;298,70
2003-06-01;294,50
2003-06-02;288,10
2003-06-03;284,30
2003-06-04;286,40
2003-06-05;284,10
2003-06-06;286,00
2003-06-07;286,00
2003-06-08;288,30
2003-06-09;289,40
2003-06-10;286,80
2003-06-11;285,90
2003-06-12;288,90
2003-06-13;291,40
2003-06-14;292,20
2003-06-15;292,00
2003-06-16;290,50
2003-06-17;296,00
