fecha;tmin
2003-05-19;289,20
2003-05-20;290,40
2003-05-21;291,60
2003-05-22;292,00
2003-05-23;290,90
2003-05-24;290,20
2003-05-25;286,80
2003-05-26;283,40
2003-05-27;283,60
2003-05-28;278,60
2003-05-29;273,80
2003-05-30;277,70
2003-05-31;279,20
2003-06-01;281,90
2003-06-02;281,20
2003-06-03;283,50
2003-06-04;280,20
2003-06-05;278,90
2003-06-06;277,90
2003-06-07;276,60
2003-06-08;280,80
2003-06-09;282,40
2003-06-10;285,30
2003-06-11;283,00
2003-06-12;282,40
2003-06-13;284,20
2003-06-14;284,50
2003-06-15;285,70
2003-06-16;279,40
2003-06-17;275,40
