fecha;hrmean
2003-05-19;97,76
2003-05-20;85,64
2003-05-21;71,50
2003-05-22;83,80
2003-05-23;91,35
2003-05-24;97,89
2003-05-25;76,22
2003-05-26;83,89
2003-05-27;98,94
2003-05-28;97,59
2003-05-29;97,44
2003-05-30;87,26
2003-05-31;85,31
2003-06-01;85,63
2003-06-02;97,09
2003-06-03;98,20
2003-06-04;89,68
2003-06-05;87,63
2003-06-06;85,52
2003-06-07;91,04
2003-06-08;89,51
2003-06-09;94,86
2003-06-10;84,26
2003-06-11;83,33
2003-06-12;88,27
2003-06-13;96,44
2003-06-14;97,17
2003-06-15;86,68
2003-06-16;77,86
2003-06-17;85,92
