fecha;hrmean
2003-05-19;90,64
2003-05-20;65,06
2003-05-21;62,19
2003-05-22;61,63
2003-05-23;62,03
2003-05-24;79,87
2003-05-25;85,71
2003-05-26;86,55
2003-05-27;91,61
2003-05-28;84,25
2003-05-29;87,73
2003-05-30;88,01
2003-05-31;89,00
2003-06-01;88,51
2003-06-02;78,10
2003-06-03;89,87
2003-06-04;96,44
2003-06-05;89,63
2003-06-06;87,33
2003-06-07;84,62
2003-06-08;88,41
2003-06-09;85,46
2003-06-10;84,81
2003-06-11;93,10
2003-06-12;88,18
2003-06-13;86,77
2003-06-14;83,98
2003-06-15;89,93
2003-06-16;98,80
2003-06-17;99,00
