fecha;radsup
2003-05-19;1,82
2003-05-20;1,25
2003-05-21;2,88
2003-05-22;6,13
2003-05-23;3,07
2003-05-24;13,17
2003-05-25;13,93
2003-05-26;12,54
2003-05-27;13,15
2003-05-28;10,97
2003-05-29;1,51
2003-05-30;4,27
2003-05-31;2,54
2003-06-01;2,54
2003-06-02;12,88
2003-06-03;5,00
2003-06-04;10,45
2003-06-05;9,38
2003-06-06;5,43
2003-06-07;7,16
2003-06-08;12,01
2003-06-09;13,25
2003-06-10;11,05
2003-06-11;6,40
2003-06-12;11,98
2003-06-13;10,08
2003-06-14;0,30
2003-06-15;10,59
2003-06-16;10,44
2003-06-17;8,24
