fecha;tmax
2003-05-19;288,80
2003-05-20;289,50
2003-05-21;293,90
2003-05-22;299,90
2003-05-23;295,40
2003-05-24;289,40
2003-05-25;292,00
2003-05-26;292,20
2003-05-27;289,90
2003-05-28;292,70
2003-05-29;289,60
2003-05-30;293,30
2003-05-31;291,00
2003-06-01;289,10
2003-06-02;289,60
2003-06-03;288,40
2003-06-04;290,30
2003-06-05;292,40
2003-06-06;293,90
2003-06-07;296,90
2003-06-08;292,80
2003-06-09;287,90
2003-06-10;291,30
2003-06-11;293,00
2003-06-12;300,50
2003-06-13;299,00
2003-06-14;295,40
2003-06-15;299,00
2003-06-16;298,30
2003-06-17;296,70
