fecha;tmin
2003-05-19;289,70
2003-05-20;288,50
2003-05-21;291,10
2003-05-22;289,80
2003-05-23;284,50
2003-05-24;285,70
2003-05-25;289,40
2003-05-26;290,70
2003-05-27;291,50
2003-05-28;284,80
2003-05-29;284,00
2003-05-30;284,50
2003-05-31;279,90
2003-06-01;275,70
2003-06-02;276,60
2003-06-03;280,30
2003-06-04;282,70
2003-06-05;286,70
2003-06-06;287,10
2003-06-07;281,90
2003-06-08;280,00
2003-06-09;283,60
2003-06-10;283,70
2003-06-11;281,60
2003-06-12;280,70
2003-06-13;276,60
2003-06-14;273,30
2003-06-15;273,30
2003-06-16;275,60
2003-06-17;276,40
