fecha;tmax
2009-04-07;309,00
2009-04-08;308,20
2009-04-09;307,10
2009-04-10;308,00
2009-04-11;307,00
2009-04-12;309,60
2009-04-13;310,50
2009-04-14;310,20
2009-04-15;307,50
2009-04-16;307,50
2009-04-17;306,50
2009-04-18;307,30
2009-04-19;307,10
2009-04-20;307,20
2009-04-21;306,90
2009-04-22;306,50
2009-04-23;305,80
2009-04-24;303,80
2009-04-25;304,20
2009-04-26;302,50
2009-04-27;303,30
2009-04-28;297,40
2009-04-29;292,70
2009-04-30;298,30
2009-05-01;294,20
2009-05-02;297,10
2009-05-03;299,10
2009-05-04;302,30
2009-05-05;299,30
2009-05-06;300,00
