fecha;hrmean
2009-04-07;40,42
2009-04-08;40,95
2009-04-09;48,04
2009-04-10;42,41
2009-04-11;38,71
2009-04-12;37,37
2009-04-13;42,73
2009-04-14;41,67
2009-04-15;39,27
2009-04-16;43,89
2009-04-17;50,94
2009-04-18;54,57
2009-04-19;50,06
2009-04-20;49,99
2009-04-21;45,83
2009-04-22;37,67
2009-04-23;38,66
2009-04-24;40,63
2009-04-25;42,54
2009-04-26;41,29
2009-04-27;46,93
2009-04-28;53,40
2009-04-29;43,63
2009-04-30;44,48
2009-05-01;89,22
2009-05-02;78,46
2009-05-03;54,23
2009-05-04;46,81
2009-05-05;75,78
2009-05-06;75,95
