fecha;hrmean
2009-04-07;36,10
2009-04-08;39,26
2009-04-09;45,93
2009-04-10;43,29
2009-04-11;39,46
2009-04-12;39,75
2009-04-13;38,71
2009-04-14;38,45
2009-04-15;38,40
2009-04-16;44,70
2009-04-17;38,04
2009-04-18;78,87
2009-04-19;87,52
2009-04-20;81,96
2009-04-21;73,68
2009-04-22;58,51
2009-04-23;55,87
2009-04-24;69,47
2009-04-25;96,75
2009-04-26;55,15
2009-04-27;60,68
2009-04-28;75,51
2009-04-29;74,27
2009-04-30;56,73
2009-05-01;53,58
2009-05-02;95,03
2009-05-03;74,19
2009-05-04;55,57
2009-05-05;51,35
2009-05-06;55,33
